sigma,gauss_threshold,overlap_threshold,center_distance,number_samples,recall,precision,f1_score
3.153153153153153,0.3733733733733734,92.0920920920921,28.67867867867868,6,0.0,0.0,0.0
9.20920920920921,0.3663663663663664,21.521521521521525,20.96096096096096,32,1.0,1.0,1.0
6.826826826826827,0.10510510510510511,36.23623623623624,23.963963963963963,72,1.0,1.0,1.0
9.05905905905906,0.8958958958958959,41.64164164164164,29.93993993993994,80,1.0,1.0,1.0
7.677677677677678,0.15815815815815815,94.7947947947948,28.58858858858859,31,1.0,1.0,1.0
8.85885885885886,0.16616616616616617,100.0,24.594594594594593,23,1.0,1.0,1.0
9.02902902902903,0.4224224224224224,2.5025025025025025,5.495495495495495,95,0.0,0.0,0.0
9.46946946946947,0.34034034034034033,80.18018018018019,28.61861861861862,53,1.0,1.0,1.0
8.218218218218219,0.6856856856856857,88.4884884884885,22.58258258258258,32,0.0,0.0,0.0
2.7327327327327327,0.16316316316316315,80.68068068068068,21.56156156156156,14,1.0,1.0,1.0
3.913913913913914,0.8938938938938938,3.9039039039039043,26.396396396396398,61,1.0,1.0,1.0
2.2722722722722724,0.2042042042042042,83.68368368368368,28.22822822822823,59,1.0,1.0,1.0
3.5835835835835836,0.3123123123123123,84.08408408408408,24.444444444444443,30,1.0,1.0,1.0
2.2822822822822824,0.024024024024024024,67.56756756756756,5.915915915915916,52,1.0,1.0,1.0
3.3633633633633635,0.2852852852852853,88.58858858858859,2.1321321321321323,99,0.0,0.0,0.0
2.8528528528528527,0.35935935935935936,65.66566566566567,15.645645645645645,52,1.0,1.0,1.0
6.956956956956957,0.8638638638638638,54.95495495495496,10.18018018018018,4,0.0,0.0,0.0
1.1811811811811812,0.8988988988988988,99.3993993993994,8.018018018018019,23,1.0,1.0,1.0
5.945945945945946,0.985985985985986,27.127127127127128,1.1711711711711712,14,0.0,0.0,0.0
6.106106106106106,0.4444444444444444,35.33533533533534,22.4024024024024,41,1.0,1.0,1.0
4.464464464464465,0.6206206206206206,52.352352352352355,3.5435435435435436,50,0.0,0.0,0.0
9.21921921921922,0.5905905905905906,19.41941941941942,7.807807807807808,6,0.0,0.0,0.0
